Title	Sample@acc	Run@acc	Experiment@acc	Experiment@name	Study@name	Platform	instrument_model	LIBRARY_NAME	LIBRARY_STRATEGY	LIBRARY_SOURCE	LIBRARY_SELECTION	Statistics@total_bases	Unnamed: 13	Platform (Sequel/Sequel II/Revio)	Type (CLR/HiFi)
Sequel sequencing	ERS2699787	ERR2695071	ERX2709514	Sequel sequencing	Vertebrate_Genome_Project_CAECILIAN	PACBIO_SMRT	Sequel	19308520	WGS	GENOMIC	RANDOM	3897369805		Sequel	CLR
Sequel sequencing	ERS2699787	ERR2695070	ERX2709513	Sequel sequencing	Vertebrate_Genome_Project_CAECILIAN	PACBIO_SMRT	Sequel	19308520	WGS	GENOMIC	RANDOM	476506		Sequel	CLR
Sequel sequencing	ERS2699787	ERR2632367	ERX2648861	Sequel sequencing	Vertebrate_Genome_Project_CAECILIAN	PACBIO_SMRT	Sequel	19308520	WGS	GENOMIC	RANDOM	350443775		Sequel	CLR
Sequel sequencing	ERS2699787	ERR2632366	ERX2648860	Sequel sequencing	Vertebrate_Genome_Project_CAECILIAN	PACBIO_SMRT	Sequel	19308520	WGS	GENOMIC	RANDOM	612658355		Sequel	CLR
Sequel sequencing	ERS2760315	ERR3013208	ERX3015660	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	5051148273		Sequel	CLR
Sequel sequencing	ERS2760315	ERR3013207	ERX3015659	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	3143105327		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2990044	ERX2992459	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	7237907324		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2990043	ERX2992458	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	4095547391		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980451	ERX2983209	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	5164895501		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980450	ERX2983208	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	5993660768		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980449	ERX2983207	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	3109943998		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980448	ERX2983206	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	5870053385		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980440	ERX2983198	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	3309030830		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980439	ERX2983197	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	1269492352		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980438	ERX2983196	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	4708560414		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980437	ERX2983195	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	4767816463		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980436	ERX2983194	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	5028573248		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980435	ERX2983193	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	4590627629		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980432	ERX2983190	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	6649450442		Sequel	CLR
Sequel sequencing	ERS2760315	ERR2980431	ERX2983189	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20450955	WGS	GENOMIC	RANDOM	3958951641		Sequel	CLR
Sequel sequencing	ERS3116761	ERR3421358	ERX3444795	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	22613372	WGS	GENOMIC	RANDOM	7134853944		Sequel	CLR
Sequel sequencing	ERS3116761	ERR3421357	ERX3444794	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	22613372	WGS	GENOMIC	RANDOM	7682743917		Sequel	CLR
Sequel sequencing	ERS3116761	ERR3421356	ERX3444793	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	22613372	WGS	GENOMIC	RANDOM	8279327437		Sequel	CLR
Sequel sequencing	ERS3116761	ERR3421355	ERX3444792	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	22613372	WGS	GENOMIC	RANDOM	7546921318		Sequel	CLR
Sequel sequencing	ERS3116761	ERR3421352	ERX3444789	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	22613372	WGS	GENOMIC	RANDOM	7843515442		Sequel	CLR
Sequel sequencing	ERS3116761	ERR3421351	ERX3444788	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	22613372	WGS	GENOMIC	RANDOM	8666214403		Sequel	CLR
Sequel sequencing	ERS3116761	ERR3421350	ERX3444787	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	22613372	WGS	GENOMIC	RANDOM	7823204644		Sequel	CLR
Sequel sequencing	ERS3147220	ERR3168368	ERX3196316	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	21012853	WGS	GENOMIC	RANDOM	5575764010		Sequel	CLR
Sequel sequencing	ERS3147220	ERR3151022	ERX3180099	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	21012853	WGS	GENOMIC	RANDOM	6485618718		Sequel	CLR
Sequel sequencing	ERS3147220	ERR3151021	ERX3180098	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	21012853	WGS	GENOMIC	RANDOM	4797764563		Sequel	CLR
Sequel sequencing	ERS3147220	ERR3151020	ERX3180097	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	21012853	WGS	GENOMIC	RANDOM	3506443547		Sequel	CLR
Sequel sequencing	ERS3147220	ERR3151019	ERX3180096	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	21012853	WGS	GENOMIC	RANDOM	4795053053		Sequel	CLR
Sequel sequencing	ERS3147220	ERR3151018	ERX3180095	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	21012853	WGS	GENOMIC	RANDOM	3804001916		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041814	ERX3115404	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	5178766168		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041813	ERX3115403	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	4462754245		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041812	ERX3115402	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	3749609894		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041811	ERX3115401	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	3720000267		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041810	ERX3115400	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	2487506700		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041809	ERX3115399	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	1656016723		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041808	ERX3115398	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	2407363685		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041807	ERX3115397	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	2283226690		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041806	ERX3115396	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	4192933014		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041805	ERX3115395	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	3489070821		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041804	ERX3115394	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	1904210088		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041803	ERX3115393	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	3009429546		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041802	ERX3115392	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	3514186132		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041801	ERX3115391	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	4031224001		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041800	ERX3115390	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	4255148686		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041799	ERX3115389	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	4380262475		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041798	ERX3115388	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	3410297189		Sequel	CLR
Sequel sequencing	ERS3171745	ERR3041797	ERX3115387	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20667176	WGS	GENOMIC	RANDOM	3364456130		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085920	ERX3146763	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7310411960		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085919	ERX3146762	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7067240444		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085918	ERX3146761	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	6542056220		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085917	ERX3146760	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7013177074		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085916	ERX3146759	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7691049329		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085915	ERX3146758	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	6581474551		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085914	ERX3146757	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	6582535317		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085913	ERX3146756	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7270639017		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085912	ERX3146755	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	5051723453		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085911	ERX3146754	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7164664797		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085910	ERX3146753	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	6971320639		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085909	ERX3146752	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	6700469779		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085908	ERX3146751	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	6751233477		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3085907	ERX3146750	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	5360490918		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062966	ERX3135767	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	6795215830		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062965	ERX3135766	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7707537054		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062964	ERX3135765	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7595077505		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062963	ERX3135764	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	8196421915		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062962	ERX3135763	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7364992224		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062961	ERX3135762	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	4098658624		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062960	ERX3135761	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	8919589507		Sequel	CLR
Sequel sequencing	ERS3189059	ERR3062959	ERX3135760	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20704847	WGS	GENOMIC	RANDOM	7629032127		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3130272	ERX3159554	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	6457330432		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3130271	ERX3159553	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	5758971640		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3130270	ERX3159552	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	5235387011		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3085904	ERX3146747	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	5035174559		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3085903	ERX3146746	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	2519021410		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3085902	ERX3146745	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	3503011228		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3085901	ERX3146744	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	5072262119		Sequel	CLR
Sequel sequencing	ERS3203796	ERR3085900	ERX3146743	Sequel sequencing	Vertebrate_Genome_Project_FISH	PACBIO_SMRT	Sequel	20703979	WGS	GENOMIC	RANDOM	2948129109		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3147850	ERX3176816	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	2871027613		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3147849	ERX3176815	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	2605320243		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3147848	ERX3176814	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	1670122617		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3147847	ERX3176813	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	975520122		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3147846	ERX3176812	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	2024364934		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3147845	ERX3176811	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	1613868791		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151044	ERX3180121	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	6185813436		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151043	ERX3180120	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	5844992964		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151041	ERX3180118	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	4277316191		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151040	ERX3180117	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	6287005928		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151039	ERX3180116	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	5086611030		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151038	ERX3180115	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	4715413305		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151033	ERX3180110	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	5340824226		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151032	ERX3180109	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	5906979002		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151031	ERX3180108	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	6476201360		Sequel	CLR
Sequel sequencing	ERS3268290	ERR3151029	ERX3180106	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	20955525	WGS	GENOMIC	RANDOM	5791964138		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3313413	ERX3338929	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	2.57031E+11		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3313412	ERX3338928	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	2.43237E+11		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3291670	ERX3318049	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	8790429622		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3291669	ERX3318048	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	8837873756		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3291668	ERX3318047	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	8745170163		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3291667	ERX3318046	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	8722471942		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3291666	ERX3318045	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	8635869136		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3291665	ERX3318044	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6664811842		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3284522	ERX3311066	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6456261262		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3284510	ERX3311054	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6631070393		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3284509	ERX3311053	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6995416363		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3284508	ERX3311052	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	7062870835		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3284507	ERX3311051	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6671345900		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3284506	ERX3311050	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	7158372895		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3284505	ERX3311049	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	7537622677		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3261655	ERX3288373	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6711988007		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253125	ERX3279929	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	5777612670		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253124	ERX3279928	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	5920760689		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253123	ERX3279927	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6837124490		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253122	ERX3279926	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	5979742393		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253121	ERX3279925	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6319575940		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253120	ERX3279924	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	4279649303		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253119	ERX3279923	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	6531368660		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3253118	ERX3279922	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	5044535800		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3226461	ERX3253850	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	4314302391		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3226460	ERX3253849	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	2866431873		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3226459	ERX3253848	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	2437731273		Sequel	CLR
Sequel sequencing	ERS3378290	ERR3218393	ERX3245920	Sequel sequencing	25_Genomes_for_25_Years_of_Genomics	PACBIO_SMRT	Sequel	21214316	WGS	GENOMIC	RANDOM	1292011494		Sequel	CLR
